Data,H,|I|,Out-Acc,In-Acc,Sol-Time,Gap,ObjVal,# CB,User Cuts,Cuts/CB,CB-Time,INT-CB-Time,FRAC-CB-Time,CB-Eps,Model,Time Limit,Rand. State,% Fixed,Calibration,CC,Single Feature Use,Level Tree,Max Features,Super Feature
soybean-small_enc,5,23,0.9166666666666666,1.0,0.15514206886291504,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,89,0,True,False,False,None,29,False
soybean-small_enc,5,23,0.75,1.0,0.17676281929016113,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,89,0,True,False,False,None,30,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.13185596466064453,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,89,0,True,False,False,None,31,False
soybean-small_enc,5,23,0.5,0.6521739130434783,0.2017838954925537,0.0,15.0,0,0,0,0,0,0,0,MCF2,3600,89,0,False,False,False,None,1,False
soybean-small_enc,5,23,0.625,0.8695652173913043,1.669616937637329,0.0,20.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,2,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.6390039920806885,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,3,False
soybean-small_enc,5,23,1.0,1.0,0.3457479476928711,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,4,False
soybean-small_enc,5,23,1.0,1.0,0.3396158218383789,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,5,False
soybean-small_enc,5,23,1.0,1.0,0.46132493019104004,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,6,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.34548306465148926,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,7,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.37873101234436035,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,8,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.3549621105194092,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,9,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.3465700149536133,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,10,False
soybean-small_enc,5,23,1.0,1.0,0.36559486389160156,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,11,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.3755660057067871,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,12,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.4234609603881836,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,13,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.3518829345703125,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,14,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.34947800636291504,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,15,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.44678616523742676,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,16,False
soybean-small_enc,5,23,0.875,1.0,0.3661458492279053,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,17,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.34467005729675293,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,18,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.35947394371032715,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,19,False
soybean-small_enc,5,23,0.875,1.0,0.3646550178527832,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,20,False
soybean-small_enc,5,23,0.75,1.0,0.364224910736084,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,21,False
soybean-small_enc,5,23,0.75,1.0,0.4441659450531006,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,22,False
soybean-small_enc,5,23,0.75,1.0,0.38005495071411133,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,23,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.34771299362182617,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,24,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.3451120853424072,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,25,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.40279316902160645,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,26,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.339522123336792,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,27,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.33455801010131836,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,28,False
soybean-small_enc,5,23,0.5416666666666666,1.0,0.3792259693145752,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,29,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.3586459159851074,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,30,False
soybean-small_enc,5,23,0.875,1.0,0.36568498611450195,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,89,0,True,False,False,None,31,False
soybean-small_enc,5,23,0.5,0.6521739130434783,0.06930303573608398,0.0,15.0,0,0,0,0,0,0,0,CUT1,3600,89,0,False,False,False,None,1,False
soybean-small_enc,5,23,0.6666666666666666,0.8695652173913043,0.6594390869140625,0.0,20.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,2,False
soybean-small_enc,5,23,1.0,1.0,0.6312909126281738,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,3,False
soybean-small_enc,5,23,0.9583333333333334,1.0,1.7263200283050537,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,4,False
soybean-small_enc,5,23,1.0,1.0,0.8621079921722412,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,5,False
soybean-small_enc,5,23,1.0,1.0,0.6068909168243408,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,6,False
soybean-small_enc,5,23,1.0,1.0,0.877349853515625,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,7,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.8437309265136719,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,8,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.6249091625213623,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,9,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.632659912109375,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,10,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.5685019493103027,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,11,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.9533951282501221,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,12,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.5353209972381592,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,13,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.7485141754150391,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,14,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.5856850147247314,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,15,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.39141106605529785,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,16,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.5091879367828369,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,17,False
soybean-small_enc,5,23,0.75,1.0,0.8662629127502441,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,18,False
soybean-small_enc,5,23,0.7083333333333334,1.0,0.462979793548584,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,19,False
soybean-small_enc,5,23,0.6666666666666666,1.0,0.34017300605773926,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,20,False
soybean-small_enc,5,23,0.75,1.0,0.3696129322052002,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,21,False
soybean-small_enc,5,23,0.6666666666666666,1.0,0.34955310821533203,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,22,False
soybean-small_enc,5,23,0.6666666666666666,1.0,0.38946104049682617,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,23,False
soybean-small_enc,5,23,0.7916666666666666,1.0,0.33719801902770996,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,24,False
soybean-small_enc,5,23,0.7083333333333334,1.0,0.3601410388946533,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,25,False
soybean-small_enc,5,23,0.875,1.0,0.3209350109100342,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,26,False
soybean-small_enc,5,23,0.875,1.0,0.38814806938171387,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,27,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.2893869876861572,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,28,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.27350378036499023,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,29,False
soybean-small_enc,5,23,0.7916666666666666,1.0,0.2294158935546875,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,30,False
soybean-small_enc,5,23,0.75,1.0,0.2526881694793701,0.0,23.0,0,0,0,0,0,0,0,CUT1,3600,89,0,True,False,False,None,31,False
soybean-small_enc,5,23,0.5,0.6521739130434783,0.07217192649841309,0.0,15.0,0,0,0,0,0,0,0,CUT2,3600,89,0,False,False,False,None,1,False
soybean-small_enc,5,23,0.6666666666666666,0.8695652173913043,0.5422379970550537,0.0,20.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,2,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.7986700534820557,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,3,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.8325521945953369,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,4,False
soybean-small_enc,5,23,0.9583333333333334,1.0,1.0790550708770752,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,5,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.9665830135345459,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,6,False
soybean-small_enc,5,23,0.75,1.0,1.2416958808898926,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,7,False
soybean-small_enc,5,23,0.9583333333333334,1.0,1.0390870571136475,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,8,False
soybean-small_enc,5,23,0.75,1.0,0.8493552207946777,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,9,False
soybean-small_enc,5,23,0.8333333333333334,1.0,1.0409770011901855,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,10,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.5496029853820801,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,11,False
soybean-small_enc,5,23,1.0,1.0,1.0161230564117432,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,12,False
soybean-small_enc,5,23,1.0,1.0,0.592689037322998,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,13,False
soybean-small_enc,5,23,0.75,1.0,0.885329008102417,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,14,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.6110749244689941,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,15,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.48943185806274414,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,16,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.6189358234405518,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,17,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.4302401542663574,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,18,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.3577899932861328,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,19,False
soybean-small_enc,5,23,1.0,1.0,0.3635590076446533,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,20,False
soybean-small_enc,5,23,0.7083333333333334,1.0,0.3384358882904053,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,21,False
soybean-small_enc,5,23,0.7916666666666666,1.0,0.35675621032714844,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,22,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.3908250331878662,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,23,False
soybean-small_enc,5,23,0.7916666666666666,1.0,0.40279316902160645,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,24,False
soybean-small_enc,5,23,0.75,1.0,0.31972694396972656,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,25,False
soybean-small_enc,5,23,0.7916666666666666,1.0,0.32025909423828125,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,26,False
soybean-small_enc,5,23,0.75,1.0,0.30089688301086426,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,27,False
soybean-small_enc,5,23,0.7083333333333334,1.0,0.2933039665222168,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,28,False
soybean-small_enc,5,23,0.75,1.0,0.27841806411743164,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,29,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.2677340507507324,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,30,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.27742600440979004,0.0,23.0,0,0,0,0,0,0,0,CUT2,3600,89,0,True,False,False,None,31,False
soybean-small_enc,5,23,0.5,0.6086956521739131,0.06100106239318848,0.0,14.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,1,False
soybean-small_enc,5,23,0.75,0.8260869565217391,1.0743181705474854,0.0,19.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,2,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.6301579475402832,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,3,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.29866790771484375,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,4,False
soybean-small_enc,5,23,1.0,1.0,0.3059580326080322,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,5,False
soybean-small_enc,5,23,1.0,1.0,0.15105605125427246,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,6,False
soybean-small_enc,5,23,1.0,1.0,0.19526195526123047,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,7,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.15532207489013672,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,8,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.12964200973510742,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,9,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.26230907440185547,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,10,False
soybean-small_enc,5,23,1.0,1.0,0.15212202072143555,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,11,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.17724299430847168,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,12,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.15161681175231934,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,13,False
soybean-small_enc,5,23,1.0,1.0,0.14585614204406738,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,14,False
soybean-small_enc,5,23,1.0,1.0,0.14421796798706055,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,15,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.21481108665466309,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,16,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.13641691207885742,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,17,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.1370079517364502,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,18,False
soybean-small_enc,5,23,1.0,1.0,0.16933703422546387,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,19,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.15159296989440918,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,20,False
soybean-small_enc,5,23,1.0,1.0,0.13204097747802734,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,21,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.17345976829528809,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,22,False
soybean-small_enc,5,23,1.0,1.0,0.21092891693115234,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,23,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.1473219394683838,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,24,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.14920806884765625,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,25,False
soybean-small_enc,5,23,0.75,1.0,0.1535499095916748,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,26,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.139725923538208,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,27,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.13190793991088867,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,28,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.1535038948059082,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,29,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.1628589630126953,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,30,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.10538196563720703,0.0,23.0,0,0,0,0,0,0,0,AGHA,3600,42,0,False,False,False,None,31,False
soybean-small_enc,5,23,0.5,0.6086956521739131,0.07338118553161621,0.0,14.0,0,0,0,0,0,0,0,MCF1,3600,42,0,False,False,False,None,1,False
soybean-small_enc,5,23,0.75,0.8260869565217391,1.1897859573364258,0.0,19.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,2,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.3009629249572754,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,3,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.41472721099853516,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,4,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.29633593559265137,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,5,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.2007591724395752,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,6,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.20970797538757324,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,7,False
soybean-small_enc,5,23,1.0,1.0,0.20860910415649414,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,8,False
soybean-small_enc,5,23,1.0,1.0,0.22397994995117188,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,9,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.18117809295654297,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,10,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.20843195915222168,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,11,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.20441484451293945,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,12,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.1703641414642334,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,13,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.31496500968933105,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,14,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.17900705337524414,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,15,False
soybean-small_enc,5,23,0.875,1.0,0.21352791786193848,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,16,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.16953301429748535,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,17,False
soybean-small_enc,5,23,1.0,1.0,0.16971302032470703,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,18,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.17557883262634277,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,19,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.1954479217529297,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,20,False
soybean-small_enc,5,23,1.0,1.0,0.16994285583496094,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,21,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.17848896980285645,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,22,False
soybean-small_enc,5,23,1.0,1.0,0.26683998107910156,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,23,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.17740201950073242,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,24,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.15785002708435059,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,25,False
soybean-small_enc,5,23,0.875,1.0,0.14931201934814453,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,26,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.1847078800201416,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,27,False
soybean-small_enc,5,23,0.875,1.0,0.14903998374938965,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,28,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.156296968460083,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,29,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.16721296310424805,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,30,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.11251306533813477,0.0,23.0,0,0,0,0,0,0,0,MCF1,3600,42,0,True,False,False,None,31,False
soybean-small_enc,5,23,0.5416666666666666,0.6086956521739131,0.2133471965789795,0.0,14.0,0,0,0,0,0,0,0,MCF2,3600,42,0,False,False,False,None,1,False
soybean-small_enc,5,23,0.7083333333333334,0.8260869565217391,1.4254729747772217,0.0,19.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,2,False
soybean-small_enc,5,23,1.0,1.0,0.33800697326660156,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,3,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.3703439235687256,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,4,False
soybean-small_enc,5,23,1.0,1.0,0.4430580139160156,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,5,False
soybean-small_enc,5,23,0.9583333333333334,1.0,0.39943408966064453,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,6,False
soybean-small_enc,5,23,1.0,1.0,0.38685107231140137,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,7,False
soybean-small_enc,5,23,0.7916666666666666,1.0,0.3658151626586914,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,8,False
soybean-small_enc,5,23,0.7916666666666666,1.0,0.38562798500061035,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,9,False
soybean-small_enc,5,23,1.0,1.0,0.4273531436920166,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,10,False
soybean-small_enc,5,23,1.0,1.0,0.3723030090332031,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,11,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.4011218547821045,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,12,False
soybean-small_enc,5,23,1.0,1.0,0.3771781921386719,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,13,False
soybean-small_enc,5,23,0.875,1.0,0.3982350826263428,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,14,False
soybean-small_enc,5,23,0.8333333333333334,1.0,0.3801569938659668,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,15,False
soybean-small_enc,5,23,0.9166666666666666,1.0,0.41566014289855957,0.0,23.0,0,0,0,0,0,0,0,MCF2,3600,42,0,True,False,False,None,16,False
